address,latitude,longitude,name
2810 N Jefferson St,40.89861,-85.512132,Taco Bell
2840 N Jefferson St,40.8993,-85.5128,KFC
1726 National Rd W,39.82504,-84.92668,SUBWAY
1725 E Main St,39.829752,-84.878772,McDonald's
400 Commerce Rd,39.832972,-84.823831,McDonald's
744 Clifty Dr,38.77471,-85.402911,McDonald's
102 Franks Dr,38.775923,-85.386949,Taco Bell
401 Clifty Dr,38.77444,-85.39452,KFC
1221 Clifty Dr,38.771439,-85.414048,Arby's
2111 Lafayette Ave,39.507388,-87.386481,McDonald's
1250 N National Rd,39.21091,-85.87885,Chick-Fil-A
2102 Franklin St,41.70429,-86.894904,Rally's
2404 E Michigan Blvd,41.708991,-86.870692,McDonald's
4359 Franklin St,41.67418,-86.89441,KFC
701 Veterans Ave,38.97776,-89.09886,Burger King
821 Veterans Ave,38.9773,-89.1008,Wendy's
2737 Veterans Ave,38.969,-89.1294,KFC
820 Veterans Ave,38.97671,-89.10115,McDonald's
2080 North State Road 3,39.015661,-85.639238,Arby's
2750 Frederica St,37.74894,-87.11394,McDonalds
4614 Frederica St,37.725335,-87.124052,Arby's
16 E Germantown Pike,40.14046,-75.31142,Arby's
4263 Keaton Crossing Blvd,38.750336,-90.739075,Subway
119 Ofallon Commons Dr,38.760892,-90.700771,Subway
9701 Veterans Memorial Pkwy,38.80078,-90.73469,Wendy's
110 Long Rd,38.66727,-90.61713,McDonald's
173 Long Rd Ste 106,38.66228,-90.61835,Goodcents Deli Fresh Subs
2760 Muegge Rd,38.789722,-90.56517,Wendy's
6251 Mid Rivers Mall Dr,38.73953,-90.63443,McDonald's
6325 Ronald Reagan Dr,38.76755,-90.78449,SONIC Drive In
605 E Byron Nelson Blvd,33.002341,-97.220698,Whataburger
2649 7th Ave E,45.015375,-92.987484,SUBWAY
1195 Greenmor Dr,33.336959,-86.922153,McDonald's
300 Elm St,44.640165,-93.145004,SUBWAY
302 E Main St,39.754377,-77.575475,McDonald's
111 Merchant St,39.21977,-78.13362,McDonald's
333 E King St,40.054057,-77.513818,McDonald's
2212 Highway K,38.77769,-90.69922,White Castle
1390 Mexico Loop Rd E,38.79161,-90.69736,Wendy's
645 N Rand Rd,42.20734,-88.11221,Culver's
1840 SW Gatlin Blvd,27.264207,-80.404501,Taco Bell
1740 SW Gatlin Blvd,27.26408,-80.4012,McDonalds
2200 Florida St,30.3649,-90.0652,Wendy's
69340 Highway 21,30.443621,-90.142917,Wendy's
71 Park Place Dr,30.440295,-90.081234,Wendy's
5900 NW Expressway,35.54911,-97.61955,Arby's
5590 NW Expressway,35.54601,-97.61229,Church's Chicken
222 W 8th Ave,40.4041,-79.9145,KFC
66650 Van Dyke Rd,42.78473,-83.01217,Wendy's
25900 Crocker Blvd,42.571037,-82.85178,McDonald's
1851 44th St SW Ste G,42.88514,-85.71075,Jimmy John's
1901 Pocahontas Trl,37.266415,-76.681261,McDonald's
560 28th St SE,42.91102,-85.65282,Taco Bell
178 Front St,41.904474,-71.40855,SUBWAY
9301 Daniels Pkwy,26.547327,-81.80159,Wendy's
400 Gallery Blvd,43.62477,-70.34391,KFC / Taco Bell
1927 W Franklin Blvd,35.25931,-81.21692,McDonald's
14522 Lawyers Rd,35.1418,-80.6237,McDonald's
9541 Highway 5,33.723988,-84.76282,Popeyes Louisiana Kitchen
2117 Main Street,33.07805,-116.602018,Jacks Grocery
117 West Ave,41.3668,-82.1107,Taco Bell
7 Front St,41.366417,-81.853273,Mr Hero
15170 Bagley Rd,41.3691,-81.8051,Wendy's
5985 Andrews Rd,41.708485,-81.36118,Wendy's
6815 Royalton Rd,41.313693,-81.735507,Mr Hero
1831 S Dort Hwy,43.008953,-83.654232,McDonald's
12 Stonebridge Blvd,35.67237,-88.85303,Krystal
3977 24th Ave,43.024558,-82.456357,Taco Bell
2021 N Highland Ave Ste A3,35.65661,-88.82798,Chick-fil-A
1380 Tamiami Trail,27.012185,-82.143438,Arby's
275 Greenwich St,40.71518,-74.010994,Chipotle Mexican Grill
367 W 34th St,40.753251,-73.995938,SUBWAY®
2995 Vista Blvd,39.55793,-119.70621,Ernie's All American Burger
17234 Northwest Fwy,29.888506,-95.58129,Whataburger
260 N County Line Rd,40.137972,-74.294591,McDonald's
3810 US Highway 9,40.15559,-74.23059,Taco Bell
4510 US Highway 9,40.14301,-74.2257,Wendy's
191 Van Zile Rd,40.07787,-74.1175,McDonald's
3338 Rr 9,40.223153,-74.269146,Windmill Gourmet Fast Foods
551 Susquehanna Blvd,40.98072,-76.01655,Wendy's
58 Station Cir,40.94101,-76.02612,SONIC Drive In
707 W Center St,42.01248,-71.05128,Wendy's
12717 Shops Pkwy,30.30274,-97.93614,SUBWAY
500 Route 73 S,39.878395,-74.920383,b.good
1729 N Olden Avenue Ext,40.24679,-74.76851,Boston Market
4201 Harbor Town Lane,44.0755,-87.7016,Arby's
202 Florida Ave SE,30.48206,-90.95461,McDonald's
110 Rushing Rd E,30.45677,-90.95636,McDonald's
1345 S Range Ave,30.4682,-90.95707,Sonic Drive-In
418 Florida Ave SE,30.48393,-90.95201,Taco Bell
257 South Hamilton St,42.149852,-77.106502,Arby's
4914 Boydton Plank Rd,37.20475,-77.46073,McDonald's
5412 Boydton Plank Rd,37.197495,-77.465198,Hardee's
9526 State Route 30,40.32349,-79.70007,Dairy Queen
316 Butler Rd,38.315601,-77.450599,McDonald's
9910 Southpoint Pkwy,38.23403,-77.50437,Wendy's
9865 Jefferson Davis Hwy,38.225912,-77.503549,Arby's
500 E Algonquin Rd,42.16384,-88.28372,McDonald's
3551 Plank Rd,38.293087,-77.521158,Taco Bell
607 E Main St,38.665386,-78.450006,Hardee's
1020 US Highway 211 W,38.66185,-78.49038,McDonald's
444 Route 37 E,39.955442,-74.16509,Wendy's
931 Fischer Blvd,39.97638,-74.13836,Burger King
371 Route 37 E,39.957365,-74.171087,McDonald's
44 Route 37 E,39.9638635,-74.1958035,Burger King
1402 Route 37 E,39.953629,-74.159757,Taco Bell
146 Route 37 E,39.963806,-74.18858,Dunkin Donuts
28 Morgan Sq,39.60654,-78.23841,McDonald's
2171 Millennium Blvd,41.2768,-80.7747,McDonald's
1060 Joppa Farm Rd,39.422525,-76.370389,Wendy's
14896 Front Beach Rd,30.208462,-85.86121,Moe's Original Bar B Que
1725 Market Dr,45.040564,-92.839791,Culver's
4201 Veterans Memorial Pkwy,38.79583,-90.576622,White Castle
299 Mid Rivers Mall Dr,38.801817,-90.620046,McDonald's
6082 Mid Rivers Mall Dr,38.744511,-90.6345,Taco Bell
1630 Jungermann Rd,38.75157,-90.587704,Taco Bell
4644 S Saint Peters Pkwy,38.73989,-90.61634,Subway
2202 Michigan Ave,38.43936,-90.37797,Jimmy John's
603 S Main St,38.80416,-90.70057,Taco Bell
102 Fallon Pkwy,38.762602,-90.699963,Taco Bell
910 Bryan Rd,38.79953,-90.734,Jack in the Box
2015 S Old Highway 94,38.762184,-90.5322,SONIC Drive In
970 Norland Ave,39.94021,-77.62872,Chick-fil-A
1932 Zumbehl Rd,38.78059,-90.5299,Penn Station East Coast Subs
625 Lincoln Way E,39.934121,-77.649992,Hardee's
2230 S Pleasant Valley Rd,39.15941,-78.17008,Chick-fil-A
71 S Conestoga Dr,40.06049,-77.49657,Wendy's
9695 Veterans Memorial Pkwy,38.79998936,90.73405594,Dairy Queen
2194 Lincoln Way West,39.93047,-77.71513,Burger King
3607 S Dixie Hwy,39.49735,-84.33605,Sonic Drive-In
2865 Bell Rd,38.94177,-121.09574,McDonald's
13446 Lincoln Way,38.925359,-121.055592,Burger King
4065 Cameron Park Dr,38.6573,-120.9689,Carl's Jr.
4360 Golden Center Dr,38.705418,-120.826918,McDonald's
627 Washington St,42.246413,-70.976131,Pizza Hut
2210 SW Gatlin Blvd,27.25746,-80.41731,Wendy's
2880 SW Port St Lucie Blvd,27.2589,-80.3748,Burger King
1687 Dove Park Road,30.41165,-90.04163,McDonald's
1011 Highway 51 North,30.439137,-90.456197,Taco Bell
2045 Florida St,30.36434,-90.06232,McDonald's
815 S Tyler St,30.47199,-90.1121,SONIC Drive In
9572 Old Highway 99 North Rd,48.50665,-122.33746,SUBWAY
800 South Opdyke,42.621022,-83.249393,Arby's
174 Littleton Rd,42.566574,-71.42193,SUBWAY
6780 Waltons Ln,37.39888,-76.5259,Chick-fil-A
4521 John Tyler Hwy,37.252436,-76.764116,McDonald's
5239 John Tyler Hwy,37.258989,-76.739963,Taco Bell
7099 George Washington Memorial Hwy,37.39375,-76.52721,McDonald's
329 Second St,37.27292,-76.68311,McDonald's
1905 Pocahontas Trl,37.24692,-76.6577,Taco Bell
1907 Pocahontas Trl,37.266412,-76.681256,Wendy's
1660 Richmond Rd,37.295612,-76.72605,Cook Out
1350 Del Monte Blvd,36.609207,-121.835724,In-N-Out Burger
109 Skyline Dr,41.0857,-74.2632,McDonald's
4325 W Pierson Road,43.060113,-83.764716,Arby's
1581 Van Horn Rd,42.126823,-83.186123,McDonald's
27255 Telegraph Rd,42.1071,-83.2859,McDonalds
22211 West Rd,42.13836,-83.24969,Jimmy John's
27067 Telegraph Rd,42.108283,-83.285871,Taco Bell
2051 N Highland Ave,35.65783,-88.82853,KFC
6530 Pearl Rd,41.38531,-81.770546,Wendy's
5965 Andrews Rd,41.70893,-81.36069,Mr. Hero
401 Colemans Xing,40.233753,-83.34849,Jimmy John's
1641 NW Saint Lucie West Blvd,27.31325,-80.39907,Taco Bell
1750 SW Saint Lucie West Blvd,27.3109,-80.4055,McDonald's
108 Del Guzzi Dr,48.10589,-123.39795,Jimmy John's
7141 Durand Ave,42.6969,-87.8692,Arby's
600 South Street,41.9058,-71.0472,Taco Bell
2062 W Redlands Blvd,34.063455,-117.2243,Jack in the Box
602 E Redlands Blvd,34.055192,-117.176228,Del Taco
612 E Redlands Blvd,34.0549,-117.1756,McDonald's
605 E Redlands Blvd,34.0555,-117.1757,Jack in the Box
1626 W Redlands Blvd,34.06323,-117.21016,Nick's Burgers
1991 W Redlands Blvd,34.062578,-117.221421,Wendy's
1990 Ostrems Way,34.162035,-117.334299,Taco Bell
272 E 40th St,34.165232,-117.279699,Del Taco
1381 Kendall Dr,34.16862,-117.3158,Baker's Drive Thru
109 Taylor Ave,40.1253,-74.0457,Domino's Pizza
2428 Highway 35,40.12403,-74.06849,McDonald's
1331N N Church St,40.98279,-75.98063,Burger King
2627 Highway 70,40.112151,-74.07493,Jersey Mike's Subs
17638 Chillicothe Rd,41.3898,-81.3402,McDonald's
3300 Highway 278 NE,33.60239,-83.85361,Wendy's
10210 Hull Street Rd,37.4429,-77.5838,Hardee's
2601 E Main St,39.7158,-86.36077,Arby's
2687 E Main St,39.71843,-86.35407,Chick-fil-A
3545 Pelham Pkwy,33.26731,-86.80972,SONIC Drive In
1668 Gadsden Hwy,33.60165,-86.6397,Arby's
2329 Circle Dr W,43.42008,-95.12565,Taco John's
1704 Military Rd,34.580368,-92.573525,Taco Bell
14039 Highway 8 Business,32.845016,-116.883,Jack in the Box
293 West Clinton Street,33.00271,-83.548546,Krystal
1718 State Rd,41.40352,-82.36484,Taco Bell
1659 Lincoln Way East,39.924369,-77.610269,Arby's
1617 E Main St,39.74453,-77.55202,Burger King
1206 Courthouse Rd,37.20055,-77.332474,McDonald's
1717 E Vista Chino Bldg E,33.84463,-116.524254,Taco Bell
7685 W Broadway Ave,45.09317,-93.37735,McDonald's
38 Northcrest Road,35.704136,-82.57581,Sonic Drive-In
740 S Duchesne Dr,38.7885,-90.514,Mc Donald's
803 Route 37 West,39.97094,-74.23638,Burger King
1315 Elliot Dr,39.500007,-84.350646,Arby's
2300 Grass Valley Hwy,38.935046,-121.092638,Carl's Jr.
2905 Bell Rd,38.94174,-121.09626,Burger King
115 Logans Ferry Rd,40.55191,-79.75692,McDonald's
4409 State Highway 42,43.79238,-87.762928,Hardee's
3629 State Route 5,41.31702,-80.7322,Mcdonalds
1 West Valley Avenue,40.8604,-76.55,McDonald's
525 N Harlem Ave,41.89137,-87.80504,Mickey's Gyros & Ribs
1905 Pocahontas Trl,37.2469,-76.6577,KFC
1800 Daisy Street Ext,41.0234,-78.41351,Long John Silvers
2370 S Market St,40.131209,-76.564718,Burger King
2090 Lincoln Hwy E,40.0294,-76.2368,Five Guys
844 E Main St,40.1655,-76.1585,Five Guys
705 Graystone Rd,40.118901,-76.379256,Sensenig Poultry LLC
50 Townsedge Dr,39.894311,-76.173331,Burger King
1641 Lincoln Hwy E,40.037946,-76.268348,Burger King
531 N 3rd St,40.037999,-76.50859,Burger King
1130 E Dayton YellowSprings Rd,39.782786,-83.998372,Arby's
174 Littleton Rd,42.56663,-71.422005,Chipotle Mexican Grill
700 Dodge Ave Nw,45.31018,-93.55619,McDonald's
901 E Bishop St,40.914436,-77.761727,Burger King
1015 N Front St,40.9032,-78.2321,McDonald's
5300 Carlisle Pike,40.2385,-76.98073,Burger King
4810 Carlisle Pike,40.23707,-76.9665,Five Guys
150 Northshore Blvd Ste 5024,30.30578,-89.82571,Chick-Fil-A
313 Lowther St,40.240974,-76.888824,KFC
6101 Carlisle Pike,40.243914,-76.993586,Wendy's
1176 Harrisburg Pike,40.23308,-77.1429,McDonald's
5550 Carlisle Pike,40.240824,-76.987116,McDonald's
4382 W Pierson Rd,43.06109,-83.76769,Taco Bell
1249 Harrisburg Pike,40.23449,-77.13286,Waffle House
711 Cleveland St,41.37719,-82.07708,Rally's
407 S 3rd St,40.24093,-76.88811,Burger King
4015 E Market St,39.991176,-76.638125,McDonald's
1940 Rotunda Dr,42.05881,-80.089066,Five Guys
191 Columbia Mall Dr,41.015629,-76.487872,Burger King
100 Lunger Dr,41.00847,-76.48565,McDonald's
817 Park Ave,41.6408,-80.15157,Burger King
4201 Tuscarawas St W,40.79671,-81.424,Jimmy John's
164 Warrenton Rd,38.3328,-77.47836,Arby's
5107 Jefferson Davis Hwy,38.25609,-77.49807,Hardee's
44 Stanstead Rd,38.34285,-77.49336,McDonald's
75 Market Street,37.979247,-78.210747,Arby's
2171 N Frontage Rd W,39.62975,-106.41908,McDonald's
295 Eby Creek,39.70698,-106.84028,Burger King
1551 Gulf Shores Pkwy,30.266621,-87.689042,Arby's
1165 S McKenzie St,30.39366,-87.68278,Taco Bell
2650 S Queen St,39.9099,-76.682,KFC
1170 Carlisle St,39.8228,-76.9978,KFC
2407 Highway 35,40.127496,-74.067512,Wendy's
75 Robinhood Dr,40.152359,-76.819251,Burger King
1160 Carlisle St,39.821199,-76.996353,Burger King
2050 Route 70 W,39.920652,-75.036506,Pei Wei
718 Boulevard St,40.512781,-81.455095,Taco Bell
1520 E Front St,48.109656,-123.407724,Frugals
1162 Boone Avenue Exit E,30.7919,-81.6728,Burger King
27410 Jefferson Ave,33.520966,-117.16449,Jack in the Box
1201 Coulee Rd,44.9638,-92.7423,KFC
105 River Square Plz,33.45148,-86.98399,Arby's
3069 Allison Bonnett Memorial Dr,33.450315,-86.984261,McDonalds
3040 Allison Bonnett Memorial Dr,33.45102,-86.98081,SONIC Drive In
3067 Allison Bonnett Memorial Dr,33.45022,-86.98517,Captain D's
3380 Winfield Dunn Pkwy,35.97627,-83.60569,Krystal
975 Peeler Road,35.613199,-80.520824,Bojangles' Famous Chicken 'n Biscuits
901 Boardwalk,39.943445,-74.070475,Seaside Eatery
1209 High St N,39.4118,-75.03912,SUBWAY
1258 Hooper Ave,39.984253,-74.18072,Chipotle Mexican Grill
8530 Edinburgh Center Dr,45.110124,-93.302439,Taco Bell
611 Washington Blvd,41.247876,-76.992903,Burger King
3198 US Highway 50 E,39.177388,-119.732214,Dairy Queen
50 Maynard St,41.23208,-77.018816,Burger King
9951 W Florissant Ave,38.74788,-90.2802,Taco Bell
10873 W Florissant Ave,38.768,-90.2808,McDonald's
3945 Missouri Flat Rd,38.713013,-120.841778,Jack in the Box
8020 Spotsylvania Mall,38.268803,-77.547585,Chick-fil-A
1717 E Vista Chino,33.844678,-116.527884,McDonald's
191 Gateway Drive,39.185748,-78.13283,Bojangles' Famous Chicken 'n Biscuits
Hwy 5 Appalachian Parkway,34.67684,-84.47796,Burger King
286 Turnpike Rd,42.282455,-71.64554,Chick-fil-A
240 Cumberland Parkway,40.193278,-76.982469,Arby's
422 E Chicago St,41.93722,-84.98335,Jimmy John's
432 Beechurst Ave,39.64026,-79.95999,Subway
49 N Telegraph Rd,42.636813,-83.326158,Arby's
7060 George Washington Memorial Hwy,37.39351,-76.52915,Sonic Drive-In
515 E Main St,42.070287,-72.012211,McDonald's
736 Merrimac Trl,37.26755,-76.67702,Long John Silver's
256 Bobby Jones Expressway,33.504425,-82.08886,Krystal
981 Waterbury Falls Dr,38.72449,-90.69746,Jimmy John's
4125 Ball Rd NE,45.1567,-93.16275,Burger King
3403 Wrightsboro Road,33.46868,-82.075236,Krystal
245 Summit Point Ln,36.1851,-80.2745,Cook Out
4408 W Pierson Rd,43.060732,-83.768417,Burger King
27127 Telegraph Rd,42.1075,-83.2856,KFC
912 N Highway 190,30.44499,-90.082,Chick-Fil-A
3403 N Main St,34.03046,-81.04266,Burger King
536 Haywood Rd,34.8469,-82.34,Waffle House
6515 White Horse Rd,34.8666,-82.46541,Burger King
925 Broad Street,34.4561,-81.8794,SONIC Drive In
651 Haywood Rd,34.8496,-82.3382,Burger King
2685 Laurens Rd,34.82024,-82.34066,Burger King
2506 Augusta Rd,33.9818,-81.1034,Waffle House
425 Sumter Hwy,34.2216,-80.5969,Waffle House
1012 W Dekalb St,34.2463,-80.617,Wendy's
2530 Main Street,34.168644,-80.798079,Bojangles' Famous Chicken 'n Biscuits
10125 Two Notch Rd,34.1156,-80.8859,KFC
2846 Charleston Hwy,33.93454,-81.07737,Waffle House
66021 Van Dyke,42.78,-83.0147,Arby's
107 Travis Ave,34.00629,-81.77103,Burger King
7915 Garners Ferry Rd,33.953622,-80.92525,Burger King
139 Columbiana Circle,34.0757,-81.1588,Fazoli's
1212 W Main St,33.98369,-81.25937,Burger King
1928 Airport Blvd,33.95903,-81.09132,Burger King
226 Longs Pond Rd,33.9312,-81.29073,Burger King
244 Strawberry Square,40.2608,-76.8819,Arby's
3094 NE 41st Pl,25.49946,-80.41326,Pollo Tropical
1110 E Hudson Blvd,35.233111,-81.168816,Taco Bell
345 E Garrison Blvd,35.25307,-81.177,Arby's
7095 Engle Rd,41.373432,-81.8241,Arby's
480 West Bagley Rd,41.372625,-81.86958,Arby's
4815 Clio Rd,43.0582,-83.7334,Popeye's Chicken & Biscuits
649 Carlyle Ave,38.51665,-89.95607,Captain D's
11575 Springfield Pike,39.2863,-84.4856,White Castle
400 Northland Blvd,39.28241,-84.4859,Wendy's
11960 Lebanon Rd,39.29191,-84.39403,Wendy's
851 Eastgate South Dr,39.093762,-84.264364,Arby's
7325 Kingsgate Way,39.352805,-84.370795,Arby's
864 Eastgate South Dr,39.09424,-84.26359,White Castle
335 Calhoun St,39.128339,-84.519822,Jimmy John's
9677 Colerain Ave,39.24698,-84.59638,McDonald's
132 Nassau St,40.71105,-74.006714,Dunkin' Donuts
306 Route 315 Hwy,41.307007,-75.764046,McDonald's
417 Route 315 Hwy,41.314323,-75.75517,Wendy's
310 Daniel Webster Hwy Ste 144,42.70296,-71.44067,Chick-fil-A
5015 Wellington Rd,38.79202,-77.60659,Chick-fil-A
59 68th Ave S,43.058379,-85.95701,McDonald's
3700 Rivertown Pkwy SW,42.88046,-85.75656,Wetzel's Pretzels
4670 Roosevelt Blvd,40.02819,-75.09894,Chick-fil-A
912 NW Broad St,35.856238,-86.403573,Hardee's
401 S Mount Juliet Rd Ste 105,36.16653,-86.51374,Chick-fil-A
5910 Neal Ave N,45.03343,-92.84765,Taco John's
2212 Essington Rd,41.5626,-88.1606,McDonald's
8880 Colerain Ave,39.232649,-84.590518,Penn Station East Coast Subs
8339 Colerain Ave,39.222592,-84.587042,McDonald's
7843 US Highway 42,38.98971,-84.63746,Rally's
8530 US Highway 42,38.97455,-84.66138,McDonald's
8526 US Highway 42,38.97497,-84.6609,Taco Bell
7619 Mall Rd,39.00039,-84.65409,Taco Bell
3738 Warsaw Ave,39.112875,-84.574661,McDonald's
7434 Turfway Rd,39.0177,-84.6347,Wendy's
6724 Dixie Hwy,39.00464,-84.62074,Taco Bell
8830 US Highway 42,38.96591,-84.67671,Wendy's
819 High St,39.396718,-84.552878,Taco Bell
851 High St,39.39664,-84.55194,White Castle
20 S Martin Luther King Jr Blvd,39.39867,-84.55872,McDonald's
1410 Main St,39.42329,-84.59265,Taco Bell
1421 Main St,39.42297,-84.59373,Sonic Drive-In
816 High St,39.3973,-84.5524,Wendy's
1003 Nw Washington Blvd,39.423607,-84.584287,Arby's
8116 PrincetonGlendale Rd,39.354932,-84.460769,Arby's
4760 Dixie Hwy,39.347332,-84.54015,McDonald's
15 NE Median St,46.67812,-122.96267,McDonald's
1663 W State Highway 46,29.71574,-98.15941,Chick-Fil-A
101 Magnolia Dr Ste 2,38.22842,-84.53414,Jimmy John's
428 Beall Avenue,40.803141,-81.934837,Arby's
31453 Avenue E,34.02768,-117.11845,Baker's Drive Thru
24078 Lake Drive,34.244,-117.2779,McDonald's
1191 Omalley Dr,43.05871,-85.956215,Taco Bell
70 68th Ave,43.0582,-85.9563,Arby's
370 S US Highway 45,42.408966,-88.004703,Wendy's
6036 Us Highway 6,41.5506,-87.1792,Five Guys
760 Carlyle Ave,38.517085,-89.952127,Taco Bell
918 N Market St,38.357516,-90.154486,Taco Bell
3001 N Wayne St,41.67208,-85.00039,Wendy's
1650 N Wayne St,41.656873,-84.999536,McDonald's
1415 N Wayne St,41.653552,-84.999541,Taco Bell
3021 W Maumee St,41.63448,-85.04393,McDonald's
5309 Milan Rd,41.406591,-82.662311,Ryan's
2126 Airline Dr,29.979813,-90.243657,McDonald's
517 Steinwehr Ave,39.817071,-77.236157,McDonald's
1481 State Rt 23,41.00028945,74.35602581,Dairy Queen
4949 Ridge Avenue,39.1629,-84.42109,Steak 'n Shake
2633 Calumet Dr,43.773724,-87.73449,Jimmy John's
3213 Princeton Rd,39.39046,-84.5082,Wendy's
3403 Princeton Rd,39.3877,-84.50079,Chick-fil-A
2290 Waycross Rd,39.28024,-84.56369,McDonald's
3410 Highland Ave,39.17093,-84.42193,White Castle
3940 Ludlow Ave,39.158363,-84.53903,White Castle
4147 Hamilton Ave,39.16197,-84.53976,Taco Bell
7311 Dixie Hwy,39.30684,-84.48716,Wendy's
11470 Princeton Pike,39.2858,-84.4666,Steak 'n Shake
7679 Doc Dr,39.35428,-84.36743,McDonald's
7757 Tylersville Rd,39.352685,-84.366298,Taco Bell
8251 Princeton Glendale Rd,39.405907,-84.52212,McDonald's
8126 Princeton Glendale Rd,39.353763,-84.460833,Taco Bell
8111 Highland Pointe Dr,39.348083,-84.39433,White Castle
8245 Highland Pointe Dr,39.34703,-84.39458,Sonic Drive-In
8342 Princeton Glendale Rd,39.34934,-84.46092,Wendy's
10601 Loveland Madeira Rd,39.2529,-84.2967,Wendy's
820 Eastgate South Dr,39.09469,-84.266534,Taco Bell
4451 Eastgate Blvd,39.09611,-84.27813,SONIC Drive In
101 N Garver Rd,39.44111,-84.33921,McDonald's
4635 Dixie Hwy,39.3491,-84.5422,Long John Silvers
1261 W Ohio Pike,39.04684,-84.24551,McDonald's
10650 Loveland Madeira Rd,39.253805,-84.2951,Taco Bell
1555 N Broadway St,41.552012,-88.08789,McDonald's
103 Waterstradt Commerce Dr,41.959298,-83.674106,Arby's
549 Tecumseh St,41.95843,-83.6686,Wendy's
537 Tecumseh St,41.9583,-83.6678,Taco Bell
2508 Nichol Ave,40.102042,-85.711478,Wendy's
1422 Raible Ave,40.10121,-85.71078,Taco Bell
511 S Main St,40.5012,-111.41327,Granny's Drive-In
300 W 135th St,40.816521,-73.94658,SUBWAY
707 NE Rice Rd,38.9248,-94.3596,Long John Silvers
1209 Branson Hills Pkwy,36.67423,-93.22878,McDonald's
510 W Main St,36.64375,-93.22276,Wendy's
2000 W 76 Country Blvd,36.6404,-93.25801,Taco Bell
"0 Randolph AFB,",29.5304,-98.279,Burger King
210 N Erie Hwy,39.39746,-84.54779,Jolly's Drive-In
333 Front St,40.6525,-75.47285,Blondies
7998 Leavitt Rd,41.3836,-82.2102,Great Steak
1930 Garth Rd,29.746072,-94.976774,Whataburger
8841 N Highway 146,29.820624,-94.899152,Sonic
6079 Horseshoe Bar Rd,38.81815,-121.1899,Taco Bell
506 S Main St,38.80525,-90.6998,Rallys
3701 Elm St,38.819409,-90.513243,McDonald's
736 N Market St,38.350214,-90.150665,McDonald's
1012 S 5th St,38.7751,-90.4896,Lee's Famous Recipe Chicken
